"Census Profile, 2021 Census of Population"
,,,"Toronto, City (C) [Census subdivision], Ontario",,
"Mother tongue","          Cree-Innu languages",,    75,"",
"Mother tongue","            Atikamekw",,     0,"",
"Mother tongue","            Cree languages",,    70,"",
"Mother tongue","              Ililimowin (Moose Cree)",,     5,"",
"Mother tongue","              Inu Ayimun (Southern East Cree)",,     0,"",
"Mother tongue","              Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",
"Mother tongue","              Nehinawewin (Swampy Cree)",,    25,"",
"Mother tongue","              Nehiyawewin (Plains Cree)",,     0,"",
"Mother tongue","              Nihithawiwin (Woods Cree)",,     5,"",
"Mother tongue","              Cree, n.o.s.",,    30,"",
"Mother tongue","            Innu (Montagnais)",,     0,"",
"Mother tongue","            Naskapi",,     0,"",
"Mother tongue","          Eastern Algonquian languages",,    10,"",
"Mother tongue","            Mi'kmaq",,    10,"",
"Mother tongue","            Wolastoqewi (Malecite)",,     0,"",
"Mother tongue","          Ojibway-Potawatomi languages",,   140,"",
"Mother tongue","            Anicinabemowin (Algonquin)",,     0,"",
"Mother tongue","            Oji-Cree",,     5,"",
"Mother tongue","            Ojibway languages",,   135,"",
"Mother tongue","              Anishinaabemowin (Chippewa)",,    20,"",
"Mother tongue","              Daawaamwin (Odawa)",,     5,"",
"Mother tongue","              Saulteau (Western Ojibway)",,     0,"",
"Mother tongue","              Ojibway, n.o.s.",,   105,"",
"Mother tongue","          Algonquian languages, n.i.e.",,     0,"",
"Mother tongue","        Athabaskan languages",,     5,"",
"Mother tongue","          Northern Athabaskan languages",,     5,"",
"Mother tongue","            Dakelh (Carrier)",,     0,"",
"Mother tongue","            Dane-zaa (Beaver)",,     0,"",
"Mother tongue","            Dene, n.o.s.",,     0,"",
"Mother tongue","            Gwich'in",,     0,"",
"Mother tongue","            Slavey-Hare languages",,     5,"",
"Mother tongue","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",
"Mother tongue","              Satuotine Yati (North Slavey)",,     5,"",
"Mother tongue","              Slavey, n.o.s.",,     0,"",
"Mother tongue","            Tahltan languages",,     0,"",
"Mother tongue","              Kaska (Nahani)",,     0,"",
"Mother tongue","              Tahltan",,     0,"",
"Mother tongue","            Tlicho (Dogrib)",,     0,"",
"Mother tongue","            Tse'khene (Sekani)",,     0,"",
"Mother tongue","            Tsilhqot'in (Chilcotin)",,     0,"",
"Mother tongue","            Tsuu T'ina (Sarsi)",,     0,"",
"Mother tongue","            Tutchone languages",,     0,"",
"Mother tongue","              Northern Tutchone",,     0,"",
"Mother tongue","              Southern Tutchone",,     0,"",
"Mother tongue","              Tutchone, n.o.s.",,     0,"",
"Mother tongue","            Wetsuwet'en-Babine",,     0,"",
"Mother tongue","          Tlingit",,     0,"",
"Mother tongue","          Athabaskan languages, n.i.e.",,     0,"",
"Mother tongue","        Haida",,     0,"",
"Mother tongue","        Inuktut (Inuit) languages",,    10,"",
"Mother tongue","          Inuinnaqtun (Inuvialuktun)",,     0,"",
"Mother tongue","            Inuinnaqtun",,     0,"",
"Mother tongue","            Inuvialuktun",,     0,"",
"Mother tongue","          Inuktitut",,    15,"",
"Mother tongue","          Inuktut (Inuit) languages, n.i.e.",,     0,"",
"Mother tongue","        Iroquoian languages",,    10,"",
"Mother tongue","          Cayuga",,     0,"",
"Mother tongue","          Mohawk",,    15,"",
"Mother tongue","          Oneida",,     0,"",
"Mother tongue","          Iroquoian languages, n.i.e.",,     0,"",
"Mother tongue","        Ktunaxa (Kutenai)",,     0,"",
"Mother tongue","        Michif",,     5,"",
"Mother tongue","        Salish languages",,     0,"",
"Mother tongue","          Halkomelem",,     0,"",
"Mother tongue","          Lillooet",,     0,"",
"Mother tongue","          Ntlakapamux (Thompson)",,     0,"",
"Mother tongue","          Secwepemctsin (Shuswap)",,     0,"",
"Mother tongue","          Squamish",,     0,"",
"Mother tongue","          Straits",,     0,"",
"Mother tongue","          Syilx (Okanagan)",,     0,"",
"Mother tongue","          Salish languages, n.i.e.",,     0,"",
"Mother tongue","        Siouan languages",,     0,"",
"Mother tongue","          Assiniboine",,     0,"",
"Mother tongue","          Dakota",,     0,"",
"Mother tongue","          Stoney",,     0,"",
"Mother tongue","          Siouan languages, n.i.e.",,     0,"",
"Mother tongue","        Tsimshian languages",,     0,"",
"Mother tongue","          Gitxsan (Gitksan)",,     0,"",
"Mother tongue","          Nisga'a",,     0,"",
"Mother tongue","          Tsimshian",,     0,"",
"Mother tongue","        Wakashan languages",,     0,"",
"Mother tongue","          Haisla",,     0,"",
"Mother tongue","          Heiltsuk",,     0,"",
"Mother tongue","          Kwak'wala (Kwakiutl)",,     0,"",
"Mother tongue","          Nuu-chah-nulth (Nootka)",,     0,"",
"Mother tongue","          Wakashan languages, n.i.e.",,     0,"",
"Mother tongue","        Indigenous languages, n.i.e.",,     0,"",
"Mother tongue","        Indigenous languages, n.o.s.",,     5,"",
"Mother tongue","      Non-Indigenous languages",,1162445,"",
"Mother tongue","        Afro-Asiatic languages",, 70715,"",
"Mother tongue","          Berber languages",,   115,"",
"Mother tongue","            Kabyle",,    75,"",
"Mother tongue","            Tamazight",,    30,"",
"Mother tongue","            Berber languages, n.i.e.",,    10,"",
"Mother tongue","          Chadic languages",,   205,"",
"Mother tongue","            Hausa",,   190,"",
"Mother tongue","            Mina",,    15,"",
"Mother tongue","          Coptic",,    40,"",
"Mother tongue","          Cushitic languages",, 12110,"",
"Mother tongue","            Bilen",,   130,"",
"Mother tongue","            Oromo",,   875,"",
"Mother tongue","            Somali",, 11020,"",
"Mother tongue","            Cushitic languages, n.i.e.",,    80,"",
"Mother tongue","          Semitic languages",, 58240,"",
"Mother tongue","            Amharic",,  7465,"",
"Mother tongue","            Arabic",, 32985,"",
"Mother tongue","            Aramaic languages",,  5335,"",
"Mother tongue","              Assyrian Neo-Aramaic",,  4195,"",
"Mother tongue","              Chaldean Neo-Aramaic",,   945,"",
"Mother tongue","              Aramaic, n.o.s.",,   195,"",
"Mother tongue","            Harari",,   700,"",
"Mother tongue","            Hebrew",,  4210,"",
"Mother tongue","            Maltese",,  1090,"",
"Mother tongue","            Tigrigna",,  6310,"",
"Mother tongue","            Semitic languages, n.i.e.",,   140,"",
"Mother tongue","        Austro-Asiatic languages",, 28750,"",
"Mother tongue","          Khmer (Cambodian)",,  1230,"",
"Mother tongue","          Vietnamese",, 27445,"",
"Mother tongue","          Austro-Asiatic languages, n.i.e",,    75,"",
"Mother tongue","        Austronesian languages",,102870,"",
"Mother tongue","          Bikol",,   330,"",
"Mother tongue","          Bisaya, n.o.s.",,  1385,"",
"Mother tongue","          Cebuano",,  2750,"",
"Mother tongue","          Fijian",,    10,"",
"Mother tongue","          Hiligaynon",,  2140,"",
